student_id,age,gender,state,urban_rural,family_income,12th_stream,10th_percentage,12th_percentage,school_board,school_tier,JEE_Main_percentile,JEE_Advanced_rank,NEET_percentile,NEET_rank,CUET_score,logical_reasoning,quantitative_ability,verbal_ability,abstract_reasoning,spatial_reasoning,interest_technology,interest_healthcare,interest_business,interest_creative_arts,interest_social_service,interest_research,leadership,teamwork,creativity,analytical_thinking,communication,preferred_location,budget_constraint_lakhs,career_goal_timeline,work_preference,risk_tolerance,has_sports,has_cultural,volunteering_hours,num_certifications,num_projects,career_path_year1,career_trajectory,career_year2,career_year3,career_year4,career_year5
STU_000355,18,Female,Delhi,Urban,10-20 Lakhs,Science-PCB,60.0,76.89,CBSE,Tier 3,,,,,,3.7,8.8,7.5,7.7,9.4,3.8,4.7,2.8,3.5,1.9,3.2,3.3,1.9,2.6,3.5,1.4,Pan India,20,5 years,Business,Medium,False,False,0,1,1,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Entry Level', 'Entry Level', 'Entry Level']",Entry Level,Entry Level,Entry Level,Entry Level
STU_000356,17,Female,Andhra Pradesh,Urban,5-10 Lakhs,Science-PCB,74.04,73.62,CBSE,Tier 2,,,59.45,811000.0,,2.7,8.0,6.7,6.7,5.2,3.2,2.6,3.1,3.9,2.9,3.3,3.4,4.2,3.5,3.7,4.5,Home State,5,4 years,Government,Low,False,False,10,1,5,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Senior Pharmacist']",B.Pharm,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_000357,16,Male,Karnataka,Urban,10-20 Lakhs,Science-PCB,68.35,70.3,CBSE,Tier 1,,,50.0,1000000.0,,7.0,7.7,8.3,5.7,7.8,4.1,4.4,5.0,2.6,2.7,2.3,4.4,5.0,3.9,1.7,2.6,Home State,2,4 years,Job,Low,False,False,10,1,5,Biotechnology,"['Biotechnology', 'Entry Level', 'Entry Level', 'Entry Level']",Entry Level,Entry Level,Entry Level,Entry Level
STU_000358,18,Male,Punjab,Semi-Urban,<5 Lakhs,Science-PCM,86.6,71.83,State Board,Tier 2,52.26,,,,715.0,6.2,6.2,6.2,6.4,4.2,4.3,4.3,3.0,2.1,1.6,4.6,2.6,4.0,3.0,3.1,2.7,Pan India,2,5 years,Job,Low,False,False,0,3,1,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'Data Scientist', 'Data Scientist']",Software Engineer,Data Scientist,Data Scientist,Data Scientist
STU_000359,16,Female,West Bengal,Urban,<5 Lakhs,Commerce,70.5,74.34,CBSE,Tier 2,,,,,646.0,7.6,6.2,5.6,6.0,6.0,3.2,4.2,1.6,1.9,3.4,3.1,2.4,3.8,2.4,3.0,4.3,Pan India,2,4 years,Business,Medium,True,True,0,1,1,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Manager']",Management Trainee,Business Analyst,Manager,Manager
STU_000360,16,Female,Uttar Pradesh,Semi-Urban,5-10 Lakhs,Science-PCB,84.33,75.79,State Board,Tier 3,,,,,,3.7,6.6,7.4,8.5,6.1,3.3,1.0,3.2,2.9,3.3,1.9,2.6,2.3,1.0,2.2,2.0,Home State,20,4 years,Job,Medium,True,True,10,0,0,BDS,"['BDS', 'BDS', 'Junior Professional', 'Professional']",BDS,Junior Professional,Professional,Professional
STU_000361,16,Male,Tamil Nadu,Urban,<5 Lakhs,Commerce,78.37,87.36,State Board,Tier 3,,,,,,4.7,8.8,6.4,5.2,5.3,4.5,3.3,3.9,4.2,1.9,2.8,2.8,4.3,2.8,3.3,5.0,Pan India,5,4 years,Business,Low,False,True,10,1,1,Economics,"['Economics', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_000362,18,Male,Bihar,Semi-Urban,5-10 Lakhs,Science-PCB,87.85,73.24,CBSE,Tier 1,,,,,728.0,9.1,9.0,6.1,6.4,3.9,3.0,3.7,1.6,2.4,4.8,2.5,3.9,4.0,2.9,3.1,3.6,Home State,2,4 years,Government,Medium,True,False,0,3,1,BDS,"['BDS', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000363,18,Male,Telangana,Semi-Urban,<5 Lakhs,Science-PCB,64.26,69.06,CBSE,Tier 1,,,,,,4.2,1.1,5.9,7.9,4.3,5.0,4.7,3.2,1.4,1.0,2.6,3.1,3.3,4.3,4.8,3.8,Home State,20,6+ years,Job,High,False,True,0,3,1,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Lead Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_000364,17,Male,Telangana,Urban,5-10 Lakhs,Commerce,69.39,75.74,ICSE,Tier 3,,,,,,5.0,5.3,5.3,5.0,3.9,2.4,2.0,3.9,2.3,2.3,4.1,4.2,3.3,2.6,2.4,4.0,Home State,5,4 years,Job,Low,True,True,10,0,2,Finance,"['Finance', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000365,18,Male,Gujarat,Rural,10-20 Lakhs,Arts,71.56,69.06,CBSE,Tier 3,,,,,,5.3,6.5,4.9,8.6,7.3,3.6,2.0,2.3,1.7,1.0,3.1,2.4,2.9,2.4,4.3,2.7,Home State,15,5 years,Government,Medium,True,True,0,2,3,Hotel Management,"['Hotel Management', 'Entry Level', 'Junior Professional', 'Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000366,17,Other,Gujarat,Rural,20-50 Lakhs,Arts,83.37,79.5,State Board,Tier 3,,,,,,8.1,6.3,5.8,4.3,4.4,2.5,3.3,2.9,3.2,1.0,1.8,2.2,5.0,3.0,3.2,3.3,Home State,30,4 years,Business,Low,True,True,10,0,0,BA Psychology,"['BA Psychology', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000367,17,Male,Bihar,Rural,5-10 Lakhs,Science-PCB,67.61,94.67,CBSE,Tier 1,,,,,405.0,7.1,6.4,6.5,6.4,5.4,3.1,1.4,2.0,3.2,1.7,1.7,5.0,5.0,3.8,4.0,2.7,Nearby States,2,6+ years,Job,Low,False,True,10,1,2,B.Sc Biology,"['B.Sc Biology', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000368,16,Female,Madhya Pradesh,Urban,5-10 Lakhs,Science-PCM,63.15,81.15,ICSE,Tier 2,61.87,,,,,6.2,5.2,6.7,6.5,5.5,4.1,1.8,3.9,3.4,3.0,2.5,4.6,3.9,2.2,3.5,4.1,Nearby States,15,5 years,Job,High,False,False,0,3,0,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_000369,17,Female,West Bengal,Urban,<5 Lakhs,Science-PCM,69.12,92.51,CBSE,Tier 2,,,,,,6.2,6.0,5.0,7.2,7.9,4.0,2.9,3.1,2.9,1.1,3.4,2.0,4.4,2.8,4.1,2.1,Pan India,15,4 years,Government,Low,False,True,10,2,0,AI/ML Engineering,"['AI/ML Engineering', 'AI/ML Engineering', 'AI/ML Engineering', 'AI/ML Engineering']",AI/ML Engineering,AI/ML Engineering,AI/ML Engineering,AI/ML Engineering
STU_000370,18,Female,Karnataka,Semi-Urban,20-50 Lakhs,Arts,83.24,73.89,CBSE,Tier 2,,,,,,6.3,4.1,4.8,7.2,6.0,2.1,3.1,4.9,3.1,2.7,2.9,3.4,2.5,3.0,3.1,3.0,Home State,30,4 years,Job,Low,True,True,0,0,0,Design,"['Design', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000371,17,Female,Tamil Nadu,Urban,<5 Lakhs,Science-PCB,81.86,78.45,CBSE,Tier 2,,,57.85,843000.0,446.0,6.0,8.1,7.2,3.4,7.1,4.1,4.1,4.4,1.9,2.1,4.7,4.6,3.4,3.8,4.0,5.0,Home State,10,5 years,Job,Medium,True,True,0,1,1,Nursing,"['Nursing', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000372,18,Male,Uttar Pradesh,Rural,20-50 Lakhs,Science-PCM,89.74,81.68,CBSE,Tier 2,54.55,,,,,4.3,6.6,5.2,6.3,5.0,2.4,1.6,4.9,4.0,4.6,3.3,2.6,4.6,3.2,3.5,3.4,Pan India,30,5 years,Job,Medium,True,True,20,5,1,Civil Engineering,"['Civil Engineering', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_000373,18,Female,West Bengal,Semi-Urban,<5 Lakhs,Commerce,69.19,87.42,CBSE,Tier 2,,,,,,4.6,10.0,4.6,6.6,7.1,2.6,1.9,3.4,3.1,4.1,1.9,2.7,5.0,1.4,1.3,2.2,Home State,15,4 years,Job,Medium,False,False,0,0,1,CA,"['CA', 'Articleship', 'Qualified CA', 'Senior Accountant']",Articleship,Qualified CA,Senior Accountant,Senior Accountant
STU_000374,18,Male,Uttar Pradesh,Rural,5-10 Lakhs,Science-PCM,60.0,81.08,CBSE,Tier 2,56.78,,,,507.0,5.7,9.1,4.1,8.3,4.1,4.4,4.3,3.6,1.8,1.0,1.0,4.7,3.3,2.1,2.2,3.6,Nearby States,5,5 years,Business,Medium,True,False,10,1,2,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Entry Level', 'Entry Level', 'Entry Level']",Entry Level,Entry Level,Entry Level,Entry Level
STU_000375,17,Male,Punjab,Semi-Urban,20-50 Lakhs,Science-PCM,71.05,74.2,State Board,Tier 2,,,,,467.0,6.5,7.1,8.1,8.1,7.4,4.7,4.9,2.1,2.4,3.4,1.7,2.7,3.7,3.0,3.4,2.4,Pan India,2,6+ years,Business,High,False,True,0,1,2,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'Data Analyst', 'Data Analyst', 'Lead Data Scientist']",Data Analyst,Data Analyst,Data Analyst,Data Analyst
STU_000376,17,Female,Rajasthan,Rural,<5 Lakhs,Science-PCMB,68.35,76.91,ICSE,Tier 3,,,,,,6.7,5.4,7.0,8.9,7.3,3.4,3.8,3.8,3.5,3.8,3.9,2.9,4.0,2.8,2.4,3.2,Home State,2,4 years,Job,Medium,True,False,100,1,1,Data Science,"['Data Science', 'Data Science', 'Data Scientist', 'ML Engineer']",Data Science,Data Scientist,ML Engineer,ML Engineer
STU_000377,18,Female,Kerala,Semi-Urban,10-20 Lakhs,Science-PCMB,64.73,88.58,ICSE,Tier 2,57.91,,,,,4.4,4.1,6.9,8.5,6.1,3.3,2.9,4.3,2.4,3.1,2.6,2.2,2.7,3.7,1.0,3.8,Pan India,5,5 years,Government,Low,True,False,0,2,0,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Senior Pharmacist', 'Pharmacy Manager']",B.Pharm,Clinical Pharmacist,Senior Pharmacist,Pharmacy Manager
STU_000378,18,Female,Kerala,Semi-Urban,10-20 Lakhs,Science-PCB,80.36,84.92,CBSE,Tier 3,,,73.17,536600.0,,6.0,3.0,4.2,5.5,4.1,3.0,2.3,2.6,4.7,2.4,3.7,3.1,4.6,4.2,2.7,5.0,Nearby States,2,6+ years,Research,Low,False,True,20,0,0,MBBS,"['MBBS', 'Junior Doctor', 'Junior Doctor', 'Senior Resident', 'Specialist', 'Consultant']",Junior Doctor,Junior Doctor,Senior Resident,Specialist
STU_000379,18,Male,Bihar,Urban,<5 Lakhs,Science-PCB,85.23,84.58,CBSE,Tier 2,,,,,477.0,4.5,6.4,1.6,6.2,6.0,4.3,3.4,4.3,3.5,3.7,5.0,3.4,3.6,4.4,2.8,3.3,Pan India,20,4 years,Research,Low,True,True,10,1,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_000380,16,Female,Haryana,Urban,<5 Lakhs,Arts,79.21,79.97,CBSE,Tier 2,,,,,,6.1,4.7,5.3,5.6,4.1,3.0,1.6,3.1,1.4,1.5,1.3,2.9,2.8,4.1,3.7,3.3,Abroad,15,6+ years,Research,High,False,False,20,2,1,Design,"['Design', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000381,17,Female,Madhya Pradesh,Rural,10-20 Lakhs,Science-PCM,67.03,62.98,CBSE,Tier 3,,,,,,7.1,7.2,6.9,3.8,7.9,3.6,5.0,4.1,2.9,1.7,2.6,3.1,4.7,4.4,3.8,5.0,Pan India,10,4 years,Business,Medium,True,True,20,1,5,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000382,18,Male,Kerala,Urban,<5 Lakhs,Science-PCB,60.0,67.84,CBSE,Tier 2,,,,,,6.7,4.1,6.1,2.4,5.6,1.4,2.3,2.7,3.0,2.2,1.3,1.9,2.2,3.4,3.5,4.0,Nearby States,5,6+ years,Research,High,True,False,0,0,1,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Senior Pharmacist', 'Pharmacy Manager', 'Pharmacy Manager']",B.Pharm,Clinical Pharmacist,Senior Pharmacist,Pharmacy Manager
STU_000383,18,Female,Telangana,Rural,5-10 Lakhs,Science-PCB,70.0,76.17,State Board,Tier 3,,,,,480.0,6.9,6.0,4.0,6.7,6.6,1.1,2.0,2.4,3.0,1.5,2.7,2.8,3.4,2.5,2.7,2.4,Pan India,10,4 years,Job,Medium,True,True,0,2,1,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000384,18,Male,Gujarat,Urban,<5 Lakhs,Science-PCM,84.72,67.94,State Board,Tier 3,,,,,608.0,5.3,8.3,5.7,5.1,5.2,2.5,1.2,1.0,1.4,5.0,3.2,4.7,3.2,2.7,5.0,3.7,Pan India,10,5 years,Job,Medium,True,True,0,3,2,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000385,17,Male,Bihar,Urban,5-10 Lakhs,Science-PCB,65.45,98.0,ICSE,Tier 2,,,,,,6.9,5.2,5.6,7.0,6.5,2.9,1.2,5.0,2.6,2.1,2.8,2.8,3.6,4.5,3.2,2.4,Abroad,20,5 years,Job,Low,True,False,50,1,3,B.Sc Biology,"['B.Sc Biology', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000386,16,Male,West Bengal,Urban,<5 Lakhs,Science-PCM,73.38,76.24,CBSE,Tier 1,,,,,,5.7,8.5,5.8,7.2,6.0,3.9,3.9,1.9,3.6,2.2,1.6,3.7,3.2,3.6,1.0,4.1,Home State,5,5 years,Job,Low,True,False,0,5,0,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Entry Level', 'Professional', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_000387,16,Female,Madhya Pradesh,Rural,<5 Lakhs,Science-PCB,98.0,77.18,ICSE,Tier 2,,,56.85,863000.0,618.0,7.3,4.2,5.2,7.0,7.1,5.0,2.3,2.3,4.9,1.6,3.3,5.0,4.1,4.0,4.6,3.9,Home State,20,5 years,Research,Medium,False,False,0,1,1,Nursing,"['Nursing', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000388,18,Female,Rajasthan,Semi-Urban,<5 Lakhs,Science-PCM,60.0,98.0,CBSE,Tier 2,64.96,,,,200.0,5.6,5.7,5.4,6.5,5.4,4.0,1.5,3.3,2.0,2.1,3.0,2.5,3.4,2.0,4.4,4.1,Home State,2,5 years,Research,High,True,True,0,1,2,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000389,16,Female,Uttar Pradesh,Urban,<5 Lakhs,Science-PCB,76.0,83.08,State Board,Tier 1,,,67.12,657599.0,,4.3,10.0,8.3,6.0,7.1,1.9,5.0,2.6,2.6,1.0,3.2,2.0,3.6,2.7,2.2,2.7,Home State,5,6+ years,Government,Medium,True,True,10,3,3,BDS,"['BDS', 'Entry Level', 'Entry Level', 'Professional', 'Professional', 'Lead Professional']",Entry Level,Entry Level,Professional,Professional
STU_000390,17,Female,Uttar Pradesh,Urban,10-20 Lakhs,Science-PCB,77.26,85.24,ICSE,Tier 3,,,61.74,765200.0,,5.6,4.8,5.9,3.5,2.4,2.6,3.1,3.3,1.0,1.0,4.3,3.1,4.7,4.7,4.0,3.5,Pan India,2,4 years,Government,Low,False,False,10,5,0,MBBS,"['MBBS', 'Junior Doctor', 'Junior Doctor', 'Senior Resident']",Junior Doctor,Junior Doctor,Senior Resident,Senior Resident
STU_000391,17,Male,Gujarat,Semi-Urban,20-50 Lakhs,Science-PCB,71.02,82.36,State Board,Tier 3,,,71.78,564400.0,,7.5,4.0,8.6,5.5,4.3,5.0,5.0,2.7,1.0,1.6,4.4,3.2,2.4,4.0,3.1,2.8,Nearby States,15,5 years,Job,Low,True,True,10,0,1,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000392,18,Female,West Bengal,Semi-Urban,5-10 Lakhs,Science-PCM,69.27,66.07,CBSE,Tier 2,,,,,752.0,6.0,5.8,4.4,4.4,4.3,3.2,5.0,3.3,4.3,3.1,3.9,1.0,3.3,4.5,2.7,5.0,Home State,15,4 years,Job,Low,False,True,0,0,1,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'Data Scientist']",Software Engineer,Data Scientist,Data Scientist,Data Scientist
STU_000393,18,Female,West Bengal,Rural,<5 Lakhs,Science-PCM,68.19,79.33,State Board,Tier 3,,,,,,7.2,6.0,9.8,6.1,5.2,2.1,2.6,3.7,1.0,1.4,2.2,2.3,2.8,4.3,1.6,3.6,Home State,20,4 years,Research,Medium,True,False,0,2,1,Electrical Engineering,"['Electrical Engineering', 'Electrical Engineering', 'Junior Professional', 'Junior Professional']",Electrical Engineering,Junior Professional,Junior Professional,Junior Professional
STU_000394,17,Male,Uttar Pradesh,Semi-Urban,5-10 Lakhs,Science-PCB,73.46,86.64,CBSE,Tier 3,,,,,,6.4,7.5,4.8,5.9,5.9,2.7,1.7,3.0,3.7,1.4,2.5,4.2,3.1,3.2,3.2,3.2,Nearby States,10,5 years,Job,Low,False,True,20,1,2,Biotechnology,"['Biotechnology', 'Biotechnology', 'Junior Professional', 'Professional', 'Senior Professional']",Biotechnology,Junior Professional,Professional,Senior Professional
STU_000395,16,Male,Rajasthan,Semi-Urban,5-10 Lakhs,Science-PCM,79.44,64.05,CBSE,Tier 2,,,,,410.0,4.8,10.0,7.9,5.6,7.0,3.7,3.7,2.0,4.6,1.6,1.9,3.5,3.8,3.2,4.1,2.4,Home State,2,4 years,Business,Medium,True,True,20,0,0,Electronics Engineering,"['Electronics Engineering', 'Electronics Engineering', 'Junior Professional', 'Professional']",Electronics Engineering,Junior Professional,Professional,Professional
STU_000396,16,Female,Andhra Pradesh,Urban,5-10 Lakhs,Commerce,93.44,89.91,CBSE,Tier 2,,,,,,5.2,9.6,3.8,6.0,5.9,3.0,2.5,3.3,2.1,1.0,2.9,4.0,4.2,2.4,2.0,3.1,Pan India,15,5 years,Government,High,False,True,10,0,1,Marketing,"['Marketing', 'Entry Level', 'Junior Professional', 'Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000397,16,Female,Telangana,Semi-Urban,<5 Lakhs,Commerce,90.68,68.18,State Board,Tier 1,,,,,460.0,5.8,7.9,6.7,8.8,7.0,2.3,2.8,3.1,3.4,3.8,3.0,3.5,2.6,2.7,1.4,3.8,Home State,10,4 years,Government,Medium,True,True,10,2,2,B.Com,"['B.Com', 'B.Com', 'B.Com', 'B.Com']",B.Com,B.Com,B.Com,B.Com
STU_000398,17,Female,West Bengal,Urban,5-10 Lakhs,Commerce,84.81,60.0,CBSE,Tier 1,,,,,,8.0,8.1,4.5,6.4,2.8,2.7,4.3,3.2,2.7,2.6,2.6,3.9,3.0,3.6,2.2,4.1,Home State,2,4 years,Job,Low,True,True,0,2,0,Finance,"['Finance', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000399,18,Female,Maharashtra,Urban,5-10 Lakhs,Science-PCB,77.28,73.25,CBSE,Tier 1,,,53.47,930600.0,,4.8,5.5,6.5,7.7,5.7,4.6,1.7,3.4,5.0,1.0,1.0,4.2,3.7,2.6,2.2,3.4,Pan India,30,6+ years,Research,Low,True,True,100,1,0,B.Sc Biology,"['B.Sc Biology', 'B.Sc Biology', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Lead Professional']",B.Sc Biology,Junior Professional,Junior Professional,Senior Professional
STU_000400,18,Female,Punjab,Rural,<5 Lakhs,Science-PCB,63.96,80.34,State Board,Tier 3,,,,,568.0,5.3,7.8,6.7,6.2,4.9,3.0,3.1,5.0,3.2,1.8,1.8,2.6,5.0,2.8,4.2,3.1,Home State,5,4 years,Research,Medium,False,False,100,2,1,B.Sc Biology,"['B.Sc Biology', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000401,16,Female,Rajasthan,Urban,<5 Lakhs,Science-PCM,77.61,71.89,ICSE,Tier 2,45.0,,,,,5.7,9.0,5.1,1.3,5.2,2.1,1.0,4.4,1.6,1.5,2.3,4.5,3.4,4.2,3.0,2.0,Abroad,5,5 years,Research,High,True,False,0,0,2,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000402,17,Female,Rajasthan,Urban,<5 Lakhs,Science-PCB,63.1,70.01,CBSE,Tier 1,,,53.87,922600.0,,5.0,7.9,7.7,2.8,6.8,4.0,3.7,3.4,4.0,3.9,1.0,3.0,3.3,2.6,2.8,3.6,Home State,20,4 years,Government,Low,True,False,20,0,0,MBBS,"['MBBS', 'MBBS', 'Resident Doctor', 'Resident Doctor']",MBBS,Resident Doctor,Resident Doctor,Resident Doctor
STU_000403,18,Male,Punjab,Semi-Urban,20-50 Lakhs,Arts,62.03,74.34,State Board,Tier 3,,,,,,4.6,7.3,4.3,5.9,7.1,3.4,1.9,4.5,1.0,2.1,2.7,3.0,3.6,3.8,3.3,3.1,Pan India,5,5 years,Job,Low,False,False,10,0,2,Literature,"['Literature', 'Entry Level', 'Entry Level', 'Professional', 'Senior Professional']",Entry Level,Entry Level,Professional,Senior Professional
STU_000404,18,Female,Karnataka,Semi-Urban,5-10 Lakhs,Arts,70.92,68.6,ICSE,Tier 2,,,,,,6.3,4.9,5.5,6.3,5.4,3.1,4.6,3.8,2.6,2.4,2.9,3.5,4.5,2.8,2.3,2.9,Nearby States,5,4 years,Business,Low,False,False,20,1,1,BA Journalism,"['BA Journalism', 'BA Journalism', 'BA Journalism', 'Professional']",BA Journalism,BA Journalism,Professional,Professional
STU_000405,16,Female,Rajasthan,Urban,10-20 Lakhs,Science-PCMB,66.24,68.17,State Board,Tier 3,45.0,,50.0,1000000.0,644.0,6.8,4.2,3.7,5.8,8.1,2.3,3.2,2.4,1.7,3.1,3.5,2.3,4.6,3.6,3.1,3.7,Nearby States,10,4 years,Government,Medium,True,False,0,3,1,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_000406,16,Female,Bihar,Urban,10-20 Lakhs,Science-PCM,60.0,69.81,CBSE,Tier 2,,,,,,6.1,7.0,4.9,5.8,4.5,3.9,1.2,3.4,3.1,5.0,1.0,5.0,4.1,5.0,4.2,2.6,Home State,15,4 years,Job,Medium,True,False,0,2,1,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000407,16,Male,Tamil Nadu,Semi-Urban,10-20 Lakhs,Science-PCM,71.71,84.47,CBSE,Tier 3,57.39,,,,520.0,6.7,5.1,4.9,7.6,5.7,3.8,2.6,4.2,2.0,2.3,3.6,4.1,3.1,5.0,3.6,2.5,Pan India,2,6+ years,Job,Medium,False,False,0,0,1,B.Sc Mathematics,"['B.Sc Mathematics', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000408,16,Female,Maharashtra,Urban,5-10 Lakhs,Science-PCM,78.69,75.39,CBSE,Tier 2,,,,,,4.9,5.9,4.8,6.9,7.7,2.6,2.9,2.0,3.3,2.8,2.1,2.9,4.2,1.6,2.0,3.9,Pan India,5,5 years,Business,Medium,True,False,20,0,1,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000409,17,Female,Tamil Nadu,Semi-Urban,5-10 Lakhs,Science-PCB,75.54,65.38,ICSE,Tier 3,,,,,,6.0,4.2,6.5,5.2,7.5,4.4,2.4,4.1,3.2,4.1,3.5,3.5,4.6,3.2,2.5,3.6,Nearby States,30,4 years,Business,Low,True,True,10,2,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Senior Pharmacist']",Pharmacist,Clinical Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_000410,18,Female,Kerala,Urban,5-10 Lakhs,Arts,71.45,94.47,CBSE,Tier 3,,,,,,6.5,5.2,9.8,5.0,4.4,2.3,5.0,2.9,3.3,2.7,1.9,2.7,4.2,2.0,4.0,4.7,Pan India,2,4 years,Business,Low,True,False,10,1,0,Design,"['Design', 'Design', 'Junior Professional', 'Professional']",Design,Junior Professional,Professional,Professional
STU_000411,16,Female,Madhya Pradesh,Semi-Urban,<5 Lakhs,Arts,77.92,87.04,ICSE,Tier 1,,,,,,5.4,7.7,7.7,8.7,10.0,3.8,2.2,3.7,2.5,3.6,1.3,5.0,4.2,1.5,2.6,4.1,Nearby States,2,4 years,Research,Medium,False,False,0,0,0,Mass Communication,"['Mass Communication', 'Mass Communication', 'Junior Professional', 'Professional']",Mass Communication,Junior Professional,Professional,Professional
STU_000412,16,Male,Andhra Pradesh,Semi-Urban,<5 Lakhs,Commerce,86.76,72.73,CBSE,Tier 2,,,,,570.0,4.5,6.9,7.6,7.5,8.7,2.8,2.2,3.2,1.0,2.5,2.5,3.7,4.3,3.6,3.3,3.7,Nearby States,2,4 years,Business,Low,True,True,0,0,1,CA,"['CA', 'Articleship', 'Articleship', 'Senior Accountant']",Articleship,Articleship,Senior Accountant,Senior Accountant
STU_000413,18,Male,Telangana,Urban,10-20 Lakhs,Commerce,69.13,68.06,State Board,Tier 2,,,,,,5.0,8.0,7.2,4.9,7.5,4.7,5.0,5.0,1.6,3.6,3.7,2.7,3.9,1.3,1.4,1.9,Pan India,15,5 years,Job,Low,False,True,10,3,3,CA,"['CA', 'CA', 'Qualified CA', 'Senior Accountant', 'Senior Accountant']",CA,Qualified CA,Senior Accountant,Senior Accountant
